2021/07/05, 271.31460196137687
2021/07/07, 289.64023257251574
2021/07/09, 310.5378815150425
2021/07/10, 330.1495212918753
2021/07/12, 352.33317940009783
2021/07/13, 373.5523306340483
2021/07/15, 394.7714818679988
2021/07/16, 415.3476285191018
2021/07/18, 435.60227287878206
2021/07/20, 454.8924103641921
2021/07/21, 474.1825478496012
2021/07/23, 493.1511830435875
2021/07/24, 516.2993480260793
2021/07/26, 547.8065725855822
2021/07/27, 593.1383956762947
2021/07/29, 652.9378218810652
2021/07/31, 726.5618466170445
2021/08/01, 805.9014676449979
2021/08/02, 881.0035098596063
2021/08/03, 953.3128198681579
2021/08/04, 1028.5902849600307
2021/08/05, 1106.3938394845163
2021/08/06, 1174.6824571461593
2021/08/07, 1254.1113843661751
2021/08/08, 1369.107140476286
2021/08/09, 1447.5843188494682
2021/08/10, 1526.5667151091739
2021/08/11, 1604.9596905012686
2021/08/12, 1683.3526658933642
2021/08/13, 1761.74564128546
2021/08/13, 1838.9597749423356
2021/08/14, 1921.3102904455254
2021/08/15, 2005.1764596082821
2021/08/16, 2086.516539338427
2021/08/17, 2162.299222316821
2021/08/18, 2236.376794928203
2021/08/20, 2312.461205255494
2021/08/21, 2388.407190985088
2021/08/23, 2451.4859405623774
2021/08/24, 2512.185573183133
2021/08/26, 2536.298245039896
2021/08/28, 2544.0143000340595
2021/08/29, 2532.7617198342377
2021/08/31, 2506.077029646088
2021/09/01, 2463.638727178186
2021/09/03, 2408.6618353447684
2021/09/04, 2341.1463541458343
2021/09/06, 2263.3427996213486
2021/09/07, 2184.1246350145993
2021/09/09, 2106.1639015920855
2021/09/10, 2028.360347067599
2021/09/11, 1948.1991090726742
2021/09/13, 1870.7885017932622
2021/09/14, 1796.963538125142
2021/09/15, 1721.8123775048998
2021/09/16, 1644.0579413860487
2021/09/17, 1567.089399757343
2021/09/18, 1490.0226213173692
2021/09/20, 1411.0402250576644
2021/09/21, 1332.529365492047
2021/09/23, 1249.0673706385078
2021/09/24, 1169.1419009906267
2021/09/25, 1092.3993040278392
2021/09/27, 1018.1322747090126
2021/09/28, 946.1479116592909
2021/09/30, 874.1313983804293
2021/10/01, 805.6514103072241
2021/10/03, 742.9584634796429
2021/10/05, 683.4805395662961
2021/10/06, 629.146652315726
2021/10/08, 577.3847833965428
2021/10/09, 530.1239465572899
2021/10/11, 486.07813263227126
2021/10/12, 444.92583933006335
2021/10/14, 407.953075816361
2021/10/16, 373.8738329254711
2021/10/17, 342.6881106573928
2021/10/19, 313.431402137855
2021/10/20, 288.0327211153981
2021/10/22, 263.920049258636
2021/10/23, 243.9869071903795
2021/10/25, 233.05582928198055
2021/10/26, 229.84080636774524
