2021/06/29, 229.6380090497737
2021/06/30, 233.03167420814475
2021/06/30, 236.4253393665158
2021/07/01, 239.81900452488685
2021/07/02, 246.6063348416289
2021/07/03, 253.393665158371
2021/07/04, 259.0497737556561
2021/07/05, 265.8371040723982
2021/07/06, 271.4932126696832
2021/07/07, 277.1493212669683
2021/07/08, 285.0678733031674
2021/07/09, 290.7239819004525
2021/07/10, 296.3800904977375
2021/07/11, 302.0361990950226
2021/07/12, 308.8235294117647
2021/07/13, 315.6108597285068
2021/07/14, 321.2669683257918
2021/07/15, 326.9230769230769
2021/07/16, 332.57918552036193
2021/07/17, 341.62895927601807
2021/07/18, 346.15384615384613
2021/07/19, 348.41628959276017
2021/07/20, 352.94117647058823
2021/07/21, 356.3348416289593
2021/07/22, 360.8597285067873
2021/07/23, 363.1221719457013
2021/07/24, 367.6470588235294
2021/07/25, 371.04072398190044
2021/07/26, 372.17194570135746
2021/07/27, 373.3031674208145
